# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=13.872 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=42 max_ns=209
pair_index,pair_cost_ns
0,0
1,42
2,0
3,0
4,41
5,0
6,0
7,42
8,0
9,0
10,42
11,0
12,0
13,41
14,0
15,0
16,0
17,0
18,41
19,0
20,0
21,42
22,0
23,0
24,42
25,0
26,0
27,41
28,0
29,0
30,42
31,0
32,0
33,42
34,0
35,42
36,0
37,0
38,42
39,0
40,0
41,41
42,0
43,0
44,42
45,0
46,0
47,42
48,0
49,0
50,41
51,0
52,0
53,42
54,0
55,41
56,0
57,0
58,42
59,0
60,0
61,42
62,0
63,0
64,41
65,0
66,0
67,42
68,0
69,0
70,42
71,0
72,0
73,41
74,0
75,42
76,0
77,0
78,41
79,0
80,0
81,42
82,0
83,0
84,42
85,0
86,0
87,41
88,0
89,0
90,42
91,0
92,0
93,42
94,0
95,0
96,41
97,0
98,42
99,0
100,0
101,41
102,0
103,0
104,42
105,0
106,0
107,42
108,0
109,0
110,41
111,0
112,0
113,42
114,0
115,0
116,42
117,0
118,0
119,41
120,0
121,0
122,42
123,0
124,41
125,0
126,0
127,42
128,0
129,0
130,42
131,0
132,0
133,41
134,0
135,0
136,42
137,0
138,0
139,42
140,0
141,0
142,0
143,0
144,42
145,0
146,0
147,41
148,0
149,0
150,42
151,0
152,0
153,42
154,0
155,0
156,41
157,0
158,0
159,42
160,0
161,0
162,42
163,0
164,42
165,0
166,0
167,42
168,0
169,0
170,41
171,0
172,0
173,42
174,0
175,0
176,42
177,0
178,0
179,41
180,0
181,0
182,0
183,0
184,41
185,0
186,0
187,42
188,0
189,0
190,42
191,0
192,0
193,41
194,0
195,0
196,42
197,0
198,0
199,42
200,0
201,0
202,0
203,0
204,42
205,0
206,0
207,41
208,0
209,0
210,42
211,0
212,0
213,42
214,0
215,0
216,41
217,0
218,0
219,42
220,0
221,0
222,42
223,0
224,42
225,0
226,0
227,42
228,0
229,0
230,41
231,0
232,0
233,42
234,0
235,0
236,42
237,0
238,0
239,41
240,0
241,0
242,0
243,0
244,41
245,0
246,0
247,42
248,0
249,0
250,42
251,0
252,0
253,41
254,0
255,0
256,42
257,0
258,0
259,42
260,0
261,0
262,0
263,0
264,42
265,0
266,0
267,41
268,0
269,0
270,42
271,0
272,0
273,42
274,0
275,0
276,41
277,0
278,0
279,42
280,0
281,41
282,0
283,0
284,42
285,0
286,0
287,42
288,0
289,0
290,41
291,0
292,0
293,42
294,0
295,0
296,42
297,0
298,0
299,41
300,0
301,42
302,0
303,0
304,41
305,0
306,0
307,42
308,0
309,0
310,42
311,0
312,0
313,41
314,0
315,0
316,42
317,0
318,0
319,42
320,0
321,42
322,0
323,0
324,42
325,0
326,0
327,41
328,0
329,0
330,42
331,0
332,0
333,42
334,0
335,0
336,41
337,0
338,0
339,0
340,0
341,41
342,0
343,0
344,42
345,0
346,0
347,42
348,0
349,0
350,41
351,0
352,0
353,42
354,0
355,0
356,42
357,0
358,0
359,0
360,0
361,42
362,0
363,0
364,41
365,0
366,0
367,42
368,0
369,0
370,42
371,0
372,0
373,41
374,0
375,0
376,42
377,0
378,41
379,0
380,0
381,42
382,0
383,0
384,42
385,0
386,0
387,41
388,0
389,0
390,42
391,0
392,0
393,42
394,0
395,0
396,41
397,0
398,42
399,0
400,0
401,41
402,0
403,0
404,42
405,0
406,0
407,42
408,0
409,0
410,41
411,0
412,0
413,42
414,0
415,0
416,42
417,0
418,42
419,0
420,0
421,42
422,0
423,0
424,41
425,0
426,0
427,42
428,0
429,0
430,42
431,0
432,0
433,41
434,0
435,0
436,0
437,0
438,41
439,0
440,0
441,42
442,0
443,0
444,42
445,0
446,0
447,41
448,0
449,0
450,42
451,0
452,0
453,42
454,0
455,0
456,0
457,0
458,42
459,0
460,0
461,41
462,0
463,0
464,42
465,0
466,0
467,42
468,0
469,0
470,41
471,0
472,0
473,42
474,0
475,0
476,0
477,0
478,42
479,0
480,0
481,42
482,0
483,0
484,41
485,0
486,0
487,42
488,0
489,0
490,42
491,0
492,0
493,41
494,0
495,42
496,0
497,0
498,41
499,0
500,0
501,42
502,0
503,0
504,42
505,0
506,0
507,41
508,0
509,0
510,42
511,0
512,0
513,42
514,0
515,42
516,0
517,0
518,42
519,0
520,0
521,41
522,0
523,0
524,42
525,0
526,0
527,42
528,0
529,0
530,41
531,0
532,0
533,42
534,0
535,41
536,0
537,0
538,42
539,0
540,0
541,42
542,0
543,0
544,41
545,0
546,0
547,42
548,0
549,0
550,42
551,0
552,0
553,41
554,0
555,42
556,0
557,0
558,41
559,0
560,0
561,42
562,0
563,0
564,42
565,0
566,0
567,41
568,0
569,0
570,42
571,0
572,0
573,0
574,0
575,42
576,0
577,0
578,42
579,0
580,0
581,41
582,0
583,0
584,42
585,0
586,0
587,42
588,0
589,0
590,41
591,0
592,0
593,42
594,0
595,41
596,0
597,0
598,42
599,0
600,0
601,42
602,0
603,0
604,41
605,0
606,0
607,42
608,0
609,0
610,42
611,0
612,0
613,41
614,0
615,42
616,0
617,0
618,41
619,0
620,0
621,42
622,0
623,0
624,42
625,0
626,0
627,41
628,0
629,0
630,42
631,0
632,0
633,42
634,0
635,0
636,0
637,0
638,42
639,0
640,0
641,41
642,0
643,0
644,42
645,0
646,0
647,42
648,0
649,0
650,41
651,0
652,0
653,42
654,0
655,0
656,42
657,0
658,42
659,0
660,0
661,42
662,0
663,0
664,41
665,0
666,0
667,42
668,0
669,0
670,42
671,0
672,0
673,41
674,0
675,0
676,42
677,0
678,0
679,0
680,0
681,42
682,0
683,0
684,42
685,0
686,0
687,41
688,0
689,0
690,42
691,0
692,0
693,42
694,0
695,0
696,41
697,0
698,0
699,42
700,0
701,41
702,0
703,0
704,42
705,0
706,0
707,42
708,0
709,0
710,41
711,0
712,0
713,42
714,0
715,0
716,42
717,0
718,0
719,41
720,0
721,42
722,0
723,0
724,41
725,0
726,0
727,42
728,0
729,0
730,42
731,0
732,0
733,41
734,0
735,0
736,42
737,0
738,0
739,42
740,0
741,0
742,0
743,0
744,42
745,0
746,0
747,41
748,0
749,0
750,42
751,0
752,0
753,42
754,0
755,0
756,41
757,0
758,0
759,42
760,0
761,0
762,42
763,0
764,42
765,0
766,0
767,42
768,0
769,0
770,41
771,0
772,0
773,42
774,0
775,0
776,42
777,0
778,0
779,41
780,0
781,0
782,42
783,0
784,0
785,0
786,0
787,42
788,0
789,0
790,42
791,0
792,0
793,41
794,0
795,0
796,42
797,0
798,0
799,42
800,0
801,0
802,41
803,0
804,0
805,42
806,0
807,41
808,0
809,0
810,42
811,0
812,0
813,42
814,0
815,0
816,41
817,0
818,0
819,42
820,0
821,0
822,42
823,0
824,0
825,41
826,0
827,42
828,0
829,0
830,41
831,0
832,0
833,42
834,0
835,0
836,42
837,0
838,0
839,41
840,0
841,0
842,42
843,0
844,0
845,42
846,0
847,0
848,0
849,0
850,42
851,0
852,0
853,41
854,0
855,0
856,42
857,0
858,0
859,42
860,0
861,0
862,41
863,0
864,0
865,42
866,0
867,0
868,42
869,0
870,42
871,0
872,0
873,42
874,0
875,0
876,41
877,0
878,0
879,42
880,0
881,0
882,42
883,0
884,0
885,41
886,0
887,0
888,42
889,0
890,0
891,0
892,0
893,42
894,0
895,0
896,42
897,0
898,0
899,41
900,0
901,0
902,42
903,0
904,0
905,42
906,0
907,0
908,41
909,0
910,0
911,42
912,0
913,41
914,0
915,0
916,42
917,0
918,0
919,42
920,0
921,0
922,41
923,0
924,0
925,42
926,0
927,0
928,42
929,0
930,0
931,41
932,0
933,42
934,0
935,0
936,41
937,0
938,0
939,42
940,0
941,0
942,42
943,0
944,0
945,41
946,0
947,0
948,42
949,0
950,0
951,42
952,0
953,0
954,0
955,0
956,42
957,0
958,0
959,41
960,0
961,0
962,42
963,0
964,0
965,42
966,0
967,0
968,41
969,0
970,0
971,42
972,0
973,0
974,42
975,0
976,42
977,0
978,0
979,42
980,0
981,0
982,41
983,0
984,0
985,42
986,0
987,0
988,42
989,0
990,0
991,41
992,0
993,0
994,42
995,0
996,0
997,42
998,0
999,42
1000,0
1001,0
1002,42
1003,0
1004,0
1005,41
1006,0
1007,0
1008,42
1009,0
1010,0
1011,42
1012,0
1013,0
1014,41
1015,0
1016,0
1017,42
1018,0
1019,41
1020,0
1021,0
1022,42
1023,0
1024,0
1025,42
1026,0
1027,0
1028,41
1029,0
1030,0
1031,42
1032,0
1033,0
1034,42
1035,0
1036,0
1037,41
1038,0
1039,0
1040,0
1041,0
1042,41
1043,0
1044,0
1045,42
1046,0
1047,0
1048,42
1049,0
1050,0
1051,41
1052,0
1053,0
1054,42
1055,0
1056,0
1057,42
1058,0
1059,0
1060,41
1061,0
1062,42
1063,0
1064,0
1065,41
1066,0
1067,0
1068,42
1069,0
1070,0
1071,42
1072,0
1073,0
1074,41
1075,0
1076,0
1077,42
1078,0
1079,0
1080,42
1081,0
1082,42
1083,0
1084,0
1085,42
1086,0
1087,0
1088,41
1089,0
1090,0
1091,42
1092,0
1093,0
1094,42
1095,0
1096,0
1097,41
1098,0
1099,0
1100,42
1101,0
1102,0
1103,0
1104,0
1105,42
1106,0
1107,0
1108,42
1109,0
1110,0
1111,41
1112,0
1113,0
1114,42
1115,0
1116,0
1117,42
1118,0
1119,0
1120,41
1121,0
1122,0
1123,42
1124,0
1125,41
1126,0
1127,0
1128,42
1129,0
1130,0
1131,42
1132,0
1133,0
1134,41
1135,0
1136,0
1137,42
1138,0
1139,0
1140,42
1141,0
1142,0
1143,41
1144,0
1145,0
1146,0
1147,0
1148,41
1149,0
1150,0
1151,42
1152,0
1153,0
1154,42
1155,0
1156,0
1157,41
1158,0
1159,0
1160,42
1161,0
1162,0
1163,0
1164,0
1165,42
1166,0
1167,0
1168,42
1169,0
1170,0
1171,41
1172,0
1173,0
1174,42
1175,0
1176,0
1177,42
1178,0
1179,0
1180,41
1181,0
1182,42
1183,0
1184,0
1185,41
1186,0
1187,0
1188,42
1189,0
1190,0
1191,42
1192,0
1193,0
1194,41
1195,0
1196,0
1197,42
1198,0
1199,41
1200,0
1201,0
1202,42
1203,0
1204,0
1205,42
1206,0
1207,0
1208,41
1209,0
1210,0
1211,42
1212,0
1213,0
1214,42
1215,0
1216,0
1217,41
1218,0
1219,42
1220,0
1221,0
1222,41
1223,0
1224,0
1225,42
1226,0
1227,0
1228,42
1229,0
1230,0
1231,41
1232,0
1233,0
1234,42
1235,0
1236,0
1237,42
1238,0
1239,0
1240,0
1241,0
1242,42
1243,0
1244,0
1245,41
1246,0
1247,0
1248,42
1249,0
1250,0
1251,42
1252,0
1253,0
1254,41
1255,0
1256,0
1257,42
1258,0
1259,41
1260,0
1261,0
1262,42
1263,0
1264,0
1265,42
1266,0
1267,0
1268,41
1269,0
1270,0
1271,42
1272,0
1273,0
1274,0
1275,0
1276,42
1277,0
1278,0
1279,42
1280,0
1281,0
1282,41
1283,0
1284,0
1285,42
1286,0
1287,0
1288,42
1289,0
1290,42
1291,0
1292,0
1293,42
1294,0
1295,0
1296,41
1297,0
1298,0
1299,42
1300,0
1301,0
1302,42
1303,0
1304,0
1305,0
1306,0
1307,42
1308,0
1309,0
1310,41
1311,0
1312,0
1313,42
1314,0
1315,0
1316,42
1317,0
1318,0
1319,41
1320,0
1321,42
1322,0
1323,0
1324,41
1325,0
1326,0
1327,42
1328,0
1329,0
1330,42
1331,0
1332,0
1333,41
1334,0
1335,0
1336,0
1337,0
1338,41
1339,0
1340,0
1341,42
1342,0
1343,0
1344,42
1345,0
1346,0
1347,41
1348,0
1349,0
1350,42
1351,0
1352,41
1353,0
1354,0
1355,42
1356,0
1357,0
1358,42
1359,0
1360,0
1361,41
1362,0
1363,0
1364,42
1365,0
1366,41
1367,0
1368,0
1369,42
1370,0
1371,0
1372,42
1373,0
1374,0
1375,41
1376,0
1377,0
1378,42
1379,0
1380,0
1381,0
1382,0
1383,42
1384,0
1385,0
1386,42
1387,0
1388,0
1389,41
1390,0
1391,0
1392,42
1393,0
1394,0
1395,42
1396,0
1397,42
1398,0
1399,0
1400,42
1401,0
1402,0
1403,41
1404,0
1405,0
1406,42
1407,0
1408,0
1409,42
1410,0
1411,0
1412,0
1413,0
1414,42
1415,0
1416,0
1417,41
1418,0
1419,0
1420,42
1421,0
1422,0
1423,42
1424,0
1425,0
1426,41
1427,0
1428,42
1429,0
1430,0
1431,41
1432,0
1433,0
1434,42
1435,0
1436,0
1437,42
1438,0
1439,0
1440,41
1441,0
1442,0
1443,0
1444,0
1445,41
1446,0
1447,0
1448,42
1449,0
1450,0
1451,42
1452,0
1453,0
1454,41
1455,0
1456,0
1457,42
1458,0
1459,41
1460,0
