# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=15.342 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=42 max_ns=458
pair_index,pair_cost_ns
0,41
1,0
2,42
3,41
4,0
5,0
6,0
7,41
8,0
9,0
10,42
11,41
12,0
13,0
14,42
15,41
16,0
17,0
18,42
19,41
20,0
21,0
22,42
23,41
24,0
25,0
26,42
27,41
28,0
29,0
30,42
31,0
32,0
33,0
34,42
35,0
36,0
37,0
38,42
39,0
40,0
41,42
42,42
43,41
44,42
45,42
46,0
47,0
48,0
49,0
50,42
51,42
52,41
53,42
54,42
55,41
56,42
57,42
58,41
59,0
60,0
61,0
62,0
63,0
64,42
65,41
66,42
67,0
68,0
69,0
70,0
71,42
72,41
73,42
74,0
75,0
76,0
77,42
78,42
79,0
80,0
81,0
82,0
83,41
84,42
85,0
86,0
87,0
88,42
89,42
90,41
91,0
92,0
93,0
94,41
95,42
96,0
97,0
98,0
99,42
100,0
101,0
102,0
103,42
104,0
105,0
106,0
107,42
108,0
109,0
110,0
111,42
112,0
113,0
114,0
115,42
116,0
117,0
118,0
119,42
120,0
121,0
122,0
123,42
124,0
125,0
126,0
127,42
128,0
129,0
130,0
131,42
132,0
133,0
134,0
135,42
136,42
137,0
138,0
139,42
140,42
141,0
142,0
143,42
144,42
145,0
146,0
147,42
148,0
149,0
150,0
151,42
152,0
153,0
154,41
155,42
156,0
157,0
158,41
159,0
160,0
161,0
162,41
163,0
164,0
165,42
166,41
167,0
168,0
169,42
170,0
171,0
172,0
173,42
174,0
175,0
176,0
177,0
178,0
179,42
180,42
181,41
182,42
183,0
184,0
185,0
186,0
187,0
188,41
189,42
190,42
191,41
192,42
193,0
194,0
195,0
196,0
197,0
198,41
199,42
200,42
201,41
202,0
203,0
204,0
205,0
206,0
207,0
208,41
209,42
210,42
211,41
212,0
213,0
214,0
215,0
216,0
217,0
218,41
219,42
220,42
221,41
222,0
223,0
224,0
225,0
226,0
227,0
228,41
229,42
230,42
231,41
232,0
233,0
234,0
235,0
236,0
237,0
238,41
239,42
240,42
241,41
242,0
243,0
244,0
245,0
246,0
247,0
248,41
249,42
250,42
251,41
252,42
253,0
254,0
255,0
256,0
257,0
258,41
259,42
260,42
261,41
262,42
263,0
264,0
265,0
266,0
267,0
268,41
269,42
270,42
271,41
272,42
273,0
274,0
275,0
276,0
277,0
278,41
279,42
280,42
281,41
282,42
283,0
284,0
285,0
286,0
287,0
288,41
289,42
290,42
291,41
292,42
293,0
294,0
295,0
296,0
297,0
298,0
299,42
300,42
301,41
302,42
303,0
304,0
305,0
306,0
307,0
308,0
309,42
310,42
311,41
312,42
313,0
314,0
315,0
316,0
317,0
318,0
319,42
320,42
321,41
322,42
323,0
324,0
325,0
326,0
327,0
328,0
329,42
330,42
331,41
332,42
333,42
334,0
335,0
336,0
337,0
338,0
339,42
340,42
341,41
342,42
343,42
344,0
345,0
346,0
347,0
348,0
349,0
350,42
351,41
352,42
353,42
354,41
355,0
356,0
357,0
358,0
359,0
360,42
361,41
362,42
363,42
364,41
365,0
366,0
367,0
368,0
369,0
370,0
371,41
372,42
373,42
374,41
375,42
376,0
377,0
378,0
379,0
380,0
381,0
382,42
383,42
384,41
385,42
386,42
387,0
388,0
389,0
390,0
391,0
392,42
393,42
394,41
395,42
396,42
397,0
398,0
399,0
400,0
401,0
402,0
403,42
404,41
405,42
406,42
407,41
408,0
409,0
410,0
411,0
412,0
413,0
414,41
415,42
416,42
417,41
418,42
419,0
420,0
421,0
422,0
423,0
424,41
425,42
426,42
427,41
428,42
429,0
430,0
431,0
432,0
433,0
434,0
435,42
436,42
437,41
438,42
439,0
440,0
441,0
442,0
443,0
444,0
445,42
446,42
447,41
448,42
449,0
450,0
451,0
452,0
453,0
454,0
455,42
456,42
457,41
458,42
459,42
460,0
461,0
462,0
463,0
464,0
465,42
466,42
467,41
468,42
469,42
470,0
471,0
472,0
473,0
474,0
475,0
476,42
477,41
478,42
479,42
480,41
481,0
482,0
483,0
484,0
485,0
486,0
487,41
488,42
489,42
490,41
491,42
492,0
493,0
494,0
495,0
496,0
497,0
498,42
499,42
500,41
501,42
502,42
503,0
504,0
505,0
506,0
507,0
508,0
509,42
510,41
511,42
512,42
513,41
514,0
515,0
516,0
517,0
518,0
519,0
520,41
521,42
522,42
523,41
524,42
525,0
526,0
527,0
528,0
529,0
530,0
531,42
532,42
533,41
534,42
535,42
536,0
537,0
538,0
539,0
540,0
541,0
542,42
543,41
544,42
545,42
546,41
547,0
548,0
549,0
550,0
551,0
552,0
553,41
554,42
555,42
556,41
557,42
558,0
559,0
560,0
561,0
562,0
563,0
564,42
565,42
566,41
567,42
568,42
569,0
570,0
571,0
572,0
573,0
574,0
575,458
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,42
637,42
638,41
639,42
640,42
641,41
642,0
643,0
644,0
645,0
646,0
647,0
648,41
649,42
650,125
651,42
652,41
653,42
654,42
655,0
656,0
657,0
658,0
659,0
660,0
661,42
662,41
663,42
664,42
665,41
666,42
667,0
668,0
669,0
670,0
671,0
672,0
673,42
674,42
675,41
676,42
677,42
678,41
679,0
680,0
681,0
682,0
683,0
684,0
685,41
686,42
687,42
688,41
689,42
690,0
691,0
692,0
693,0
694,42
695,41
696,0
697,0
698,0
699,0
700,42
701,42
702,0
703,0
704,0
705,42
706,41
707,0
708,0
709,42
710,41
711,0
712,0
713,42
714,41
715,0
716,0
717,42
718,41
719,0
720,0
721,42
722,41
723,0
724,0
725,42
726,41
727,0
728,0
729,42
730,0
731,0
732,0
733,42
734,0
735,0
736,0
737,42
738,0
739,0
740,42
741,42
742,0
743,0
744,42
745,42
746,0
747,0
748,42
749,42
750,0
751,0
752,42
753,0
754,0
755,0
756,42
757,0
758,0
759,0
760,42
761,0
762,0
763,41
764,42
765,0
766,0
767,41
768,42
769,0
770,0
771,41
772,0
773,0
774,0
775,41
776,0
777,0
778,0
779,41
780,0
781,0
782,42
783,41
784,0
785,0
786,42
787,41
788,0
789,0
790,42
791,41
792,0
793,0
794,42
795,0
796,0
797,0
798,42
799,0
800,0
801,0
802,42
803,0
804,0
805,0
806,42
807,0
808,0
809,42
810,42
811,0
812,0
813,42
814,42
815,0
816,0
817,42
818,0
819,0
820,0
821,42
822,0
823,0
824,0
825,42
826,0
827,0
828,41
829,42
830,0
831,0
832,41
833,42
834,0
835,0
836,41
837,0
838,0
839,0
840,41
841,0
842,0
843,0
844,41
845,0
846,0
847,42
848,41
849,0
850,0
851,42
852,41
853,0
854,0
855,42
856,41
857,0
858,0
859,42
860,0
861,0
862,0
863,42
864,0
865,0
866,0
867,42
868,0
869,0
870,42
871,42
872,0
873,0
874,42
875,42
876,0
877,0
878,42
879,42
880,0
881,0
882,42
883,0
884,0
885,0
886,42
887,0
888,0
889,0
890,42
891,0
892,0
893,41
894,42
895,0
896,0
897,41
898,42
899,0
900,0
901,41
902,0
903,0
904,0
905,41
906,0
907,0
908,0
909,41
910,0
911,0
912,42
913,41
914,0
915,0
916,42
917,41
918,0
919,0
920,42
921,41
922,0
923,0
924,42
925,0
926,0
927,0
928,42
929,0
930,0
931,0
932,42
933,0
934,0
935,42
936,42
937,0
938,0
939,42
940,42
941,0
942,0
943,42
944,42
945,0
946,0
947,42
948,0
949,0
950,0
951,42
952,0
953,0
954,0
955,42
956,0
957,0
958,41
959,42
960,0
961,0
962,41
963,42
964,0
965,0
966,41
967,0
968,0
969,0
970,41
971,0
972,0
973,42
974,41
975,0
976,0
977,42
978,41
979,0
980,0
981,42
982,41
983,0
984,0
985,42
986,0
987,0
988,0
989,42
990,0
991,0
992,0
993,42
994,0
995,0
996,42
997,42
998,0
999,0
1000,42
1001,42
1002,0
1003,0
1004,42
1005,0
1006,0
1007,0
1008,42
1009,0
1010,0
1011,0
1012,42
1013,0
1014,0
1015,0
1016,42
1017,0
1018,0
1019,41
1020,42
1021,0
1022,0
1023,41
1024,42
1025,0
1026,0
1027,41
1028,42
1029,0
1030,0
1031,41
1032,0
1033,0
1034,0
1035,41
1036,0
1037,0
1038,0
1039,41
1040,0
1041,0
1042,42
1043,41
1044,0
1045,0
1046,42
1047,41
1048,0
1049,0
1050,42
1051,0
1052,0
1053,0
1054,42
1055,0
1056,0
1057,0
1058,42
1059,0
1060,0
1061,42
1062,42
1063,0
1064,0
1065,42
1066,42
1067,0
1068,0
1069,42
1070,0
1071,0
1072,0
1073,42
1074,0
1075,0
1076,0
1077,42
1078,0
1079,0
1080,41
1081,42
1082,0
1083,0
1084,41
1085,42
1086,0
1087,0
1088,41
1089,0
1090,0
1091,0
1092,41
1093,0
1094,0
1095,0
1096,41
1097,0
1098,0
1099,0
1100,41
1101,0
1102,0
1103,42
1104,41
1105,0
1106,0
1107,42
1108,41
1109,0
1110,0
1111,42
1112,41
1113,0
1114,0
1115,42
1116,41
1117,0
1118,0
1119,42
1120,0
1121,0
1122,0
1123,42
1124,0
1125,0
1126,0
1127,42
1128,0
1129,0
1130,42
1131,42
1132,0
1133,375
1134,42
1135,42
1136,0
1137,0
1138,42
1139,42
1140,0
1141,0
1142,42
1143,42
1144,0
1145,0
1146,42
1147,42
1148,0
1149,0
1150,42
1151,0
1152,0
1153,0
1154,42
1155,0
1156,0
1157,0
1158,42
1159,0
1160,0
