# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=14.200 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=83 max_ns=166
pair_index,pair_cost_ns
0,42
1,42
2,0
3,0
4,42
5,0
6,0
7,41
8,0
9,0
10,42
11,0
12,0
13,0
14,0
15,42
16,0
17,0
18,42
19,0
20,0
21,41
22,0
23,0
24,42
25,0
26,0
27,125
28,0
29,0
30,42
31,0
32,0
33,42
34,0
35,0
36,41
37,0
38,0
39,0
40,0
41,41
42,0
43,0
44,42
45,0
46,0
47,42
48,0
49,0
50,41
51,0
52,0
53,42
54,0
55,0
56,42
57,0
58,0
59,41
60,0
61,0
62,42
63,0
64,41
65,0
66,0
67,42
68,0
69,0
70,42
71,0
72,0
73,41
74,0
75,0
76,42
77,0
78,0
79,42
80,0
81,0
82,41
83,0
84,42
85,0
86,0
87,41
88,0
89,0
90,42
91,0
92,0
93,42
94,0
95,0
96,41
97,0
98,0
99,42
100,0
101,0
102,42
103,0
104,42
105,0
106,0
107,42
108,0
109,0
110,41
111,0
112,0
113,42
114,0
115,0
116,42
117,0
118,0
119,41
120,0
121,0
122,42
123,0
124,41
125,0
126,0
127,42
128,0
129,0
130,42
131,0
132,0
133,41
134,0
135,0
136,42
137,0
138,0
139,42
140,0
141,0
142,41
143,0
144,42
145,0
146,0
147,41
148,0
149,0
150,42
151,0
152,0
153,42
154,0
155,0
156,41
157,0
158,0
159,42
160,0
161,0
162,0
163,0
164,42
165,0
166,0
167,42
168,0
169,0
170,41
171,0
172,0
173,42
174,0
175,0
176,42
177,0
178,0
179,41
180,0
181,42
182,0
183,0
184,41
185,0
186,0
187,42
188,0
189,0
190,42
191,0
192,0
193,41
194,0
195,0
196,42
197,0
198,0
199,42
200,0
201,42
202,0
203,0
204,42
205,0
206,0
207,41
208,0
209,0
210,42
211,0
212,0
213,42
214,0
215,0
216,41
217,0
218,0
219,42
220,0
221,41
222,0
223,0
224,42
225,0
226,0
227,42
228,0
229,0
230,41
231,0
232,0
233,42
234,0
235,0
236,42
237,0
238,0
239,0
240,0
241,42
242,0
243,0
244,41
245,0
246,0
247,42
248,0
249,0
250,42
251,0
252,0
253,41
254,0
255,0
256,42
257,0
258,41
259,0
260,0
261,42
262,0
263,0
264,42
265,0
266,0
267,41
268,0
269,0
