# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=4 message_bytes=16 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
4,16,65536,1,0,112833,112833
4,16,65536,1,1,112750,112750
4,16,65536,1,2,112667,112667
4,16,65536,1,3,112709,112709
4,16,65536,1,4,112666,112666
4,16,65536,1,5,112750,112750
4,16,65536,1,6,112750,112750
4,16,65536,1,7,112625,112625
4,16,65536,1,8,112458,112458
4,16,65536,1,9,117875,117875
4,16,65536,1,10,118000,118000
4,16,65536,1,11,117834,117834
4,16,65536,1,12,117875,117875
4,16,65536,1,13,121292,121292
4,16,65536,1,14,121167,121167
4,16,65536,1,15,121041,121041
4,16,65536,1,16,120791,120791
4,16,65536,1,17,120667,120667
4,16,65536,1,18,120625,120625
4,16,65536,1,19,120500,120500
4,16,65536,1,20,120417,120417
4,16,65536,1,21,120333,120333
4,16,65536,1,22,120458,120458
4,16,65536,1,23,120458,120458
4,16,65536,1,24,120417,120417
4,16,65536,1,25,120375,120375
4,16,65536,1,26,120292,120292
4,16,65536,1,27,120208,120208
4,16,65536,1,28,120084,120084
4,16,65536,1,29,120125,120125
4,16,65536,1,30,120125,120125
4,16,65536,1,31,119875,119875
4,16,65536,1,32,119833,119833
4,16,65536,1,33,119792,119792
4,16,65536,1,34,119750,119750
4,16,65536,1,35,119750,119750
4,16,65536,1,36,119667,119667
4,16,65536,1,37,119542,119542
4,16,65536,1,38,119583,119583
4,16,65536,1,39,120042,120042
4,16,65536,1,40,119833,119833
4,16,65536,1,41,120292,120292
4,16,65536,1,42,120250,120250
4,16,65536,1,43,120166,120166
4,16,65536,1,44,120417,120417
4,16,65536,1,45,120083,120083
