# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=3 message_bytes=32 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
3,32,4096,1,0,94958,94958
3,32,4096,1,1,95000,95000
3,32,4096,1,2,89792,89792
3,32,4096,1,3,86708,86708
3,32,4096,1,4,85666,85666
3,32,4096,1,5,84208,84208
3,32,4096,1,6,79000,79000
3,32,4096,1,7,78083,78083
3,32,4096,1,8,75500,75500
3,32,4096,1,9,75583,75583
3,32,4096,1,10,70000,70000
3,32,4096,1,11,67417,67417
3,32,4096,1,12,65875,65875
3,32,4096,1,13,64792,64792
3,32,4096,1,14,59750,59750
3,32,4096,1,15,58625,58625
3,32,4096,1,16,56458,56458
3,32,4096,1,17,54916,54916
3,32,4096,1,18,49834,49834
3,32,4096,1,19,50250,50250
3,32,4096,1,20,49209,49209
3,32,4096,1,21,45250,45250
3,32,4096,1,22,41459,41459
3,32,4096,1,23,40458,40458
3,32,4096,1,24,46125,46125
3,32,4096,1,25,43209,43209
3,32,4096,1,26,32834,32834
3,32,4096,1,27,32541,32541
3,32,4096,1,28,32250,32250
3,32,4096,1,29,29333,29333
3,32,4096,1,30,24125,24125
3,32,4096,1,31,16708,16708
3,32,4096,1,32,709,709
3,32,4096,1,33,11291,11291
3,32,4096,1,34,8000,8000
3,32,4096,1,35,9875,9875
3,32,4096,1,36,44959,44959
3,32,4096,1,37,60875,60875
3,32,4096,1,38,64750,64750
3,32,4096,1,39,58708,58708
3,32,4096,1,40,62250,62250
3,32,4096,1,41,61000,61000
3,32,4096,1,42,57625,57625
3,32,4096,1,43,54500,54500
3,32,4096,1,44,52542,52542
3,32,4096,1,45,49792,49792
3,32,4096,1,46,54167,54167
3,32,4096,1,47,51417,51417
3,32,4096,1,48,44750,44750
3,32,4096,1,49,26541,26541
3,32,4096,1,50,83,83
3,32,4096,1,51,125,125
3,32,4096,1,52,167,167
3,32,4096,1,53,84,84
