# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=3 message_bytes=64 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
3,64,4096,1,0,135250,135250
3,64,4096,1,1,135875,135875
3,64,4096,1,2,132750,132750
3,64,4096,1,3,136500,136500
3,64,4096,1,4,137500,137500
3,64,4096,1,5,137458,137458
3,64,4096,1,6,133667,133667
3,64,4096,1,7,137042,137042
3,64,4096,1,8,136833,136833
3,64,4096,1,9,137000,137000
3,64,4096,1,10,133209,133209
3,64,4096,1,11,137000,137000
3,64,4096,1,12,137458,137458
3,64,4096,1,13,137291,137291
3,64,4096,1,14,133958,133958
3,64,4096,1,15,138083,138083
3,64,4096,1,16,138334,138334
3,64,4096,1,17,138542,138542
3,64,4096,1,18,132541,132541
3,64,4096,1,19,135750,135750
3,64,4096,1,20,137708,137708
3,64,4096,1,21,137209,137209
3,64,4096,1,22,127458,127458
3,64,4096,1,23,129792,129792
3,64,4096,1,24,133292,133292
3,64,4096,1,25,135625,135625
3,64,4096,1,26,125833,125833
3,64,4096,1,27,129042,129042
3,64,4096,1,28,133416,133416
3,64,4096,1,29,135667,135667
3,64,4096,1,30,126708,126708
3,64,4096,1,31,130583,130583
3,64,4096,1,32,138875,138875
3,64,4096,1,33,142125,142125
3,64,4096,1,34,133208,133208
3,64,4096,1,35,136250,136250
3,64,4096,1,36,135959,135959
3,64,4096,1,37,137417,137417
3,64,4096,1,38,126416,126416
3,64,4096,1,39,130166,130166
3,64,4096,1,40,134125,134125
3,64,4096,1,41,136334,136334
3,64,4096,1,42,127625,127625
3,64,4096,1,43,131042,131042
3,64,4096,1,44,134708,134708
3,64,4096,1,45,137083,137083
3,64,4096,1,46,126958,126958
3,64,4096,1,47,129667,129667
3,64,4096,1,48,132792,132792
3,64,4096,1,49,136125,136125
3,64,4096,1,50,126333,126333
3,64,4096,1,51,129583,129583
3,64,4096,1,52,133542,133542
3,64,4096,1,53,136125,136125
3,64,4096,1,54,126500,126500
3,64,4096,1,55,129750,129750
