# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=17.548 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=125 max_ns=56125
pair_index,pair_cost_ns
0,42
1,0
2,0
3,0
4,0
5,42
6,41
7,0
8,0
9,42
10,0
11,0
12,0
13,42
14,0
15,0
16,0
17,42
18,0
19,0
20,42
21,42
22,0
23,0
24,42
25,42
26,0
27,0
28,42
29,0
30,0
31,0
32,42
33,0
34,0
35,0
36,42
37,0
38,0
39,41
40,42
41,0
42,0
43,41
44,42
45,0
46,0
47,41
48,0
49,0
50,0
51,41
52,0
53,0
54,0
55,41
56,0
57,0
58,42
59,41
60,0
61,0
62,42
63,41
64,0
65,0
66,42
67,41
68,0
69,0
70,42
71,0
72,0
73,0
74,42
75,0
76,0
77,42
78,42
79,0
80,0
81,42
82,42
83,0
84,0
85,42
86,0
87,0
88,0
89,42
90,0
91,0
92,0
93,42
94,0
95,0
96,41
97,42
98,0
99,0
100,41
101,42
102,0
103,0
104,41
105,0
106,0
107,0
108,41
109,0
110,0
111,0
112,41
113,0
114,0
115,42
116,41
117,0
118,0
119,42
120,41
121,0
122,0
123,42
124,0
125,0
126,0
127,42
128,0
129,0
130,42
131,42
132,0
133,0
134,42
135,42
136,0
137,0
138,42
139,42
140,0
141,0
142,42
143,0
144,0
145,0
146,42
147,0
148,0
149,0
150,42
151,0
152,0
153,41
154,42
155,0
156,0
157,41
158,42
159,0
160,0
161,41
162,42
163,0
164,0
165,41
166,0
167,0
168,0
169,41
170,0
171,0
172,0
173,41
174,0
175,0
176,0
177,41
178,0
179,0
180,42
181,41
182,0
183,0
184,42
185,41
186,0
187,0
188,42
189,0
190,0
191,0
192,42
193,0
194,0
195,0
196,42
197,0
198,0
199,42
200,42
201,0
202,0
203,42
204,42
205,0
206,0
207,42
208,42
209,0
210,0
211,42
212,0
213,0
214,0
215,42
216,0
217,0
218,0
219,42
220,0
221,0
222,0
223,42
224,0
225,0
226,41
227,42
228,0
229,0
230,41
231,42
232,0
233,0
234,41
235,42
236,0
237,0
238,41
239,0
240,0
241,0
242,41
243,0
244,0
245,0
246,41
247,0
248,0
249,42
250,41
251,0
252,0
253,42
254,41
255,0
256,0
257,42
258,0
259,0
260,0
261,42
262,0
263,0
264,0
265,42
266,0
267,0
268,0
269,42
270,0
271,0
272,42
273,42
274,0
275,0
276,42
277,42
278,0
279,0
280,42
281,42
282,0
283,0
284,42
285,0
286,0
287,0
288,42
289,0
290,0
291,0
292,42
293,0
294,0
295,41
296,42
297,0
298,0
299,41
300,42
301,0
302,0
303,41
304,0
305,0
306,0
307,41
308,0
309,0
310,0
311,41
312,0
313,0
314,0
315,41
316,0
317,0
318,42
319,41
320,0
321,0
322,42
323,41
324,0
325,0
326,42
327,41
328,0
329,0
330,42
331,0
332,0
333,0
334,42
335,0
336,0
337,0
338,42
339,0
340,0
341,42
342,42
343,0
344,0
345,42
346,42
347,0
348,0
349,42
350,42
351,0
352,0
353,42
354,0
355,0
356,0
357,42
358,0
359,0
360,0
361,42
362,0
363,0
364,0
365,42
366,0
367,0
368,41
369,42
370,0
371,0
372,41
373,42
374,0
375,0
376,41
377,0
378,0
379,0
380,41
381,0
382,0
383,0
384,41
385,0
386,0
387,0
388,41
389,0
390,0
391,42
392,41
393,0
394,0
395,42
396,41
397,0
398,0
399,42
400,0
401,0
402,0
403,42
404,0
405,0
406,0
407,42
408,0
409,0
410,42
411,42
412,0
413,0
414,42
415,42
416,0
417,0
418,42
419,0
420,0
421,0
422,42
423,0
424,0
425,0
426,42
427,0
428,0
429,41
430,42
431,0
432,0
433,41
434,42
435,0
436,0
437,41
438,0
439,0
440,0
441,41
442,0
443,0
444,0
445,41
446,0
447,0
448,42
449,41
450,0
451,0
452,42
453,41
454,0
455,0
456,42
457,0
458,0
459,0
460,42
461,0
462,0
463,0
464,42
465,0
466,0
467,42
468,42
469,0
470,0
471,42
472,42
473,0
474,0
475,42
476,0
477,0
478,0
479,42
480,0
481,0
482,0
483,42
484,0
485,0
486,41
487,42
488,0
489,0
490,41
491,42
492,0
493,0
494,41
495,0
496,0
497,0
498,41
499,0
500,0
501,0
502,41
503,0
504,0
505,42
506,41
507,0
508,0
509,42
510,41
511,0
512,0
513,42
514,0
515,0
516,0
517,42
518,0
519,0
520,0
521,42
522,0
523,0
524,42
525,42
526,0
527,0
528,42
529,42
530,0
531,0
532,42
533,0
534,0
535,0
536,42
537,0
538,0
539,0
540,42
541,0
542,0
543,41
544,42
