# Experiment 02 Phase 4 — TIMER CALIBRATION (descriptive only).
# Back-to-back std::chrono::steady_clock::now() pairs, taken OUTSIDE the timed transfer.
# This is NOT subtracted from any measured latency and is NOT a correction factor.
# It measures the timer's own scale, not the queue's cost.
# clock=steady_clock steady=1 ns_per_tick=1
# samples=200000 min_ns=0 mean_ns=15.062 p50_ns=0 p90_ns=42 p99_ns=42 p999_ns=125 max_ns=29875
pair_index,pair_cost_ns
0,42
1,0
2,0
3,0
4,0
5,42
6,0
7,0
8,42
9,42
10,0
11,0
12,42
13,42
14,0
15,0
16,42
17,0
18,0
19,0
20,42
21,0
22,0
23,41
24,42
25,0
26,0
27,41
28,0
29,0
30,0
31,41
32,0
33,0
34,42
35,41
36,0
37,0
38,42
39,0
40,0
41,0
42,42
43,0
44,0
45,42
46,42
47,0
48,0
49,42
50,0
51,0
52,0
53,42
54,0
55,0
56,41
57,42
58,0
59,0
60,41
61,0
62,0
63,0
64,41
65,0
66,0
67,42
68,41
69,0
70,0
71,42
72,41
73,0
74,0
75,42
76,0
77,0
78,0
79,42
80,0
81,0
82,42
83,42
84,0
85,0
86,42
87,0
88,0
89,0
90,42
91,0
92,0
93,41
94,42
95,0
96,0
97,41
98,0
99,0
100,0
101,41
102,0
103,0
104,42
105,41
106,0
107,0
108,42
109,0
110,0
111,0
112,42
113,0
114,0
115,42
116,42
117,0
118,0
119,42
120,0
121,0
122,0
123,42
124,0
125,0
126,41
127,42
128,0
129,0
130,41
131,0
132,0
133,0
134,41
135,0
136,0
137,42
138,41
139,0
140,0
141,42
142,0
143,0
144,0
145,42
146,0
147,0
148,42
149,42
150,0
151,0
152,42
153,42
154,0
155,0
156,42
157,0
158,0
159,0
160,42
161,0
162,0
163,41
164,42
165,0
166,0
167,41
168,0
169,0
170,0
171,41
172,0
173,0
174,42
175,41
176,0
177,0
178,42
179,0
180,0
181,0
182,42
183,0
184,0
185,42
186,42
187,0
188,0
189,42
190,0
191,0
192,0
193,42
194,0
195,0
196,41
197,42
198,0
199,0
200,41
201,0
202,0
203,0
204,41
205,0
206,0
207,42
208,41
209,0
210,0
211,42
212,0
213,0
214,0
215,42
216,0
217,0
218,42
219,42
220,0
221,0
222,42
223,42
224,0
225,0
226,42
227,0
228,0
229,0
230,42
231,0
232,0
233,41
234,42
235,0
236,0
237,41
238,0
239,0
240,0
241,41
242,0
243,0
244,42
245,41
246,0
247,0
248,42
249,0
250,0
251,0
252,42
253,0
254,0
255,42
256,42
257,0
258,0
259,42
260,0
261,0
262,0
263,42
264,0
265,0
266,41
267,42
268,0
269,0
270,41
271,0
272,0
273,0
274,41
275,0
276,0
277,42
278,41
279,0
280,0
281,42
282,0
283,0
284,0
285,42
286,0
287,0
288,42
289,42
290,0
291,0
292,42
293,42
294,0
295,0
296,42
297,0
298,0
299,0
300,42
301,0
302,0
303,41
304,42
305,0
306,0
307,41
308,0
309,0
310,0
311,41
312,0
313,0
314,42
315,41
316,0
317,0
318,42
319,0
320,0
321,0
322,42
323,0
324,0
325,42
326,42
327,0
328,0
329,42
330,0
331,0
332,0
333,42
334,0
335,0
336,41
337,42
338,0
339,0
340,41
341,0
342,0
343,0
344,41
345,0
346,0
347,42
348,41
349,0
350,0
351,42
352,0
353,0
354,0
355,42
356,0
357,0
358,42
359,42
360,0
361,0
362,42
363,0
364,0
365,0
366,42
367,0
368,0
369,41
370,42
371,0
372,0
373,41
374,42
375,0
376,0
377,41
378,0
379,0
380,0
381,41
382,0
383,0
384,42
385,41
386,0
387,0
388,42
389,0
390,0
391,0
392,42
393,0
394,0
395,42
396,42
397,0
398,0
399,42
400,0
401,0
402,0
403,42
404,0
405,0
406,41
407,42
408,0
409,0
410,41
411,0
412,0
413,0
414,41
415,0
416,0
417,42
418,41
419,0
420,0
421,42
422,0
423,0
424,0
425,42
426,0
427,0
428,42
429,42
430,0
431,0
432,42
433,0
434,0
435,0
436,42
437,0
438,0
439,41
440,42
441,0
442,0
443,41
444,42
445,0
446,0
447,41
448,0
449,0
450,0
451,41
452,0
453,0
454,42
455,41
456,0
457,0
458,42
459,0
460,0
461,0
462,42
463,0
464,0
465,42
466,42
467,0
468,0
469,42
470,0
471,0
472,0
473,42
474,0
475,0
476,41
477,42
478,0
479,0
480,41
481,0
482,0
483,0
484,41
485,0
486,0
487,42
488,41
489,0
490,0
491,42
492,0
493,0
494,0
495,42
496,0
497,0
498,42
499,42
500,0
501,0
502,42
503,0
504,0
505,0
506,42
507,0
508,0
509,41
510,42
511,0
512,0
513,41
514,0
515,0
516,0
517,41
518,0
519,0
520,42
521,41
522,0
523,0
524,42
525,41
526,0
527,0
528,42
529,0
530,0
531,0
532,42
533,0
534,0
535,42
536,42
537,0
538,0
539,42
540,0
541,0
542,0
543,42
544,0
