# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=1 message_bytes=32 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
1,32,1024,1,0,417,417
1,32,1024,1,1,44709,44709
1,32,1024,1,2,40291,40291
1,32,1024,1,3,38125,38125
1,32,1024,1,4,30625,30625
1,32,1024,1,5,21334,21334
1,32,1024,1,6,22208,22208
1,32,1024,1,7,34375,34375
1,32,1024,1,8,42208,42208
1,32,1024,1,9,46458,46458
1,32,1024,1,10,34000,34000
1,32,1024,1,11,16750,16750
1,32,1024,1,12,1417,1417
1,32,1024,1,13,2542,2542
1,32,1024,1,14,2792,2792
1,32,1024,1,15,167,167
1,32,1024,1,16,174125,174125
1,32,1024,1,17,58334,58334
1,32,1024,1,18,169500,169500
1,32,1024,1,19,207250,207250
1,32,1024,1,20,54834,54834
1,32,1024,1,21,28958,28958
1,32,1024,1,22,23333,23333
1,32,1024,1,23,19292,19292
1,32,1024,1,24,16292,16292
1,32,1024,1,25,22916,22916
1,32,1024,1,26,23292,23292
1,32,1024,1,27,14916,14916
1,32,1024,1,28,94334,94334
1,32,1024,1,29,47208,47208
1,32,1024,1,30,18125,18125
1,32,1024,1,31,15667,15667
1,32,1024,1,32,20958,20958
1,32,1024,1,33,269416,269416
1,32,1024,1,34,62042,62042
1,32,1024,1,35,30333,30333
1,32,1024,1,36,24750,24750
1,32,1024,1,37,16167,16167
1,32,1024,1,38,8208,8208
1,32,1024,1,39,416,416
1,32,1024,1,40,84,84
1,32,1024,1,41,125,125
1,32,1024,1,42,125,125
1,32,1024,1,43,83,83
1,32,1024,1,44,83,83
1,32,1024,1,45,84,84
1,32,1024,1,46,84,84
1,32,1024,1,47,84,84
1,32,1024,1,48,84,84
1,32,1024,1,49,83,83
1,32,1024,1,50,125,125
1,32,1024,1,51,125,125
1,32,1024,1,52,167,167
1,32,1024,1,53,83,83
1,32,1024,1,54,125,125
1,32,1024,1,55,18375,18375
1,32,1024,1,56,29625,29625
1,32,1024,1,57,71541,71541
1,32,1024,1,58,36583,36583
1,32,1024,1,59,37167,37167
1,32,1024,1,60,31292,31292
1,32,1024,1,61,34417,34417
1,32,1024,1,62,36417,36417
1,32,1024,1,63,31083,31083
1,32,1024,1,64,26667,26667
1,32,1024,1,65,8917,8917
1,32,1024,1,66,19917,19917
1,32,1024,1,67,13167,13167
1,32,1024,1,68,83,83
1,32,1024,1,69,26292,26292
1,32,1024,1,70,27375,27375
1,32,1024,1,71,23459,23459
1,32,1024,1,72,14208,14208
1,32,1024,1,73,51375,51375
