# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=1 message_bytes=64 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
1,64,4096,1,0,117208,117208
1,64,4096,1,1,117125,117125
1,64,4096,1,2,117334,117334
1,64,4096,1,3,117291,117291
1,64,4096,1,4,117375,117375
1,64,4096,1,5,117167,117167
1,64,4096,1,6,117291,117291
1,64,4096,1,7,117208,117208
1,64,4096,1,8,117167,117167
1,64,4096,1,9,117209,117209
1,64,4096,1,10,117500,117500
1,64,4096,1,11,117334,117334
1,64,4096,1,12,117292,117292
1,64,4096,1,13,117041,117041
1,64,4096,1,14,117125,117125
1,64,4096,1,15,117041,117041
1,64,4096,1,16,117084,117084
1,64,4096,1,17,116917,116917
1,64,4096,1,18,117250,117250
1,64,4096,1,19,124375,124375
1,64,4096,1,20,131125,131125
1,64,4096,1,21,133708,133708
1,64,4096,1,22,134000,134000
1,64,4096,1,23,126875,126875
1,64,4096,1,24,119709,119709
1,64,4096,1,25,117083,117083
1,64,4096,1,26,116958,116958
1,64,4096,1,27,116791,116791
1,64,4096,1,28,116875,116875
1,64,4096,1,29,116500,116500
1,64,4096,1,30,116750,116750
1,64,4096,1,31,116500,116500
1,64,4096,1,32,116625,116625
1,64,4096,1,33,116417,116417
1,64,4096,1,34,116917,116917
1,64,4096,1,35,116792,116792
1,64,4096,1,36,116667,116667
1,64,4096,1,37,116500,116500
1,64,4096,1,38,116834,116834
1,64,4096,1,39,116584,116584
1,64,4096,1,40,116334,116334
1,64,4096,1,41,116375,116375
