# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=3 message_bytes=64 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
3,64,1024,1,0,83,83
3,64,1024,1,1,125,125
3,64,1024,1,2,125,125
3,64,1024,1,3,209,209
3,64,1024,1,4,83,83
3,64,1024,1,5,84,84
3,64,1024,1,6,83,83
3,64,1024,1,7,125,125
3,64,1024,1,8,83,83
3,64,1024,1,9,83,83
3,64,1024,1,10,125,125
3,64,1024,1,11,84,84
3,64,1024,1,12,125,125
3,64,1024,1,13,84,84
3,64,1024,1,14,83,83
3,64,1024,1,15,83,83
3,64,1024,1,16,83,83
3,64,1024,1,17,84,84
3,64,1024,1,18,125,125
3,64,1024,1,19,83,83
3,64,1024,1,20,84,84
3,64,1024,1,21,83,83
3,64,1024,1,22,84,84
3,64,1024,1,23,125,125
3,64,1024,1,24,83,83
3,64,1024,1,25,84,84
3,64,1024,1,26,125,125
3,64,1024,1,27,125,125
3,64,1024,1,28,83,83
3,64,1024,1,29,125,125
3,64,1024,1,30,83,83
3,64,1024,1,31,84,84
3,64,1024,1,32,83,83
3,64,1024,1,33,83,83
3,64,1024,1,34,83,83
3,64,1024,1,35,83,83
3,64,1024,1,36,83,83
3,64,1024,1,37,125,125
3,64,1024,1,38,83,83
3,64,1024,1,39,83,83
3,64,1024,1,40,84,84
3,64,1024,1,41,125,125
3,64,1024,1,42,84,84
3,64,1024,1,43,83,83
3,64,1024,1,44,64291,64291
3,64,1024,1,45,29084,29084
3,64,1024,1,46,40125,40125
3,64,1024,1,47,37000,37000
3,64,1024,1,48,42750,42750
3,64,1024,1,49,34292,34292
3,64,1024,1,50,33708,33708
3,64,1024,1,51,31250,31250
3,64,1024,1,52,30458,30458
3,64,1024,1,53,29500,29500
3,64,1024,1,54,29750,29750
3,64,1024,1,55,34375,34375
3,64,1024,1,56,34541,34541
3,64,1024,1,57,33875,33875
3,64,1024,1,58,35667,35667
3,64,1024,1,59,33208,33208
3,64,1024,1,60,31750,31750
3,64,1024,1,61,30875,30875
3,64,1024,1,62,32125,32125
3,64,1024,1,63,31458,31458
3,64,1024,1,64,31709,31709
3,64,1024,1,65,31792,31792
3,64,1024,1,66,31708,31708
3,64,1024,1,67,28541,28541
3,64,1024,1,68,26917,26917
3,64,1024,1,69,25750,25750
