# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=4 message_bytes=32 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
4,32,4096,1,0,176042,176042
4,32,4096,1,1,190708,190708
4,32,4096,1,2,199667,199667
4,32,4096,1,3,213208,213208
4,32,4096,1,4,223917,223917
4,32,4096,1,5,224042,224042
4,32,4096,1,6,216000,216000
4,32,4096,1,7,222292,222292
4,32,4096,1,8,219833,219833
4,32,4096,1,9,217625,217625
4,32,4096,1,10,207167,207167
4,32,4096,1,11,217375,217375
4,32,4096,1,12,216125,216125
4,32,4096,1,13,215542,215542
4,32,4096,1,14,207167,207167
4,32,4096,1,15,212833,212833
4,32,4096,1,16,211542,211542
4,32,4096,1,17,211000,211000
4,32,4096,1,18,201959,201959
4,32,4096,1,19,207709,207709
4,32,4096,1,20,212792,212792
4,32,4096,1,21,216500,216500
4,32,4096,1,22,209250,209250
4,32,4096,1,23,216541,216541
4,32,4096,1,24,219417,219417
4,32,4096,1,25,218000,218000
4,32,4096,1,26,208084,208084
4,32,4096,1,27,215458,215458
4,32,4096,1,28,213334,213334
4,32,4096,1,29,213000,213000
4,32,4096,1,30,202875,202875
4,32,4096,1,31,205917,205917
4,32,4096,1,32,223083,223083
4,32,4096,1,33,231875,231875
4,32,4096,1,34,224458,224458
4,32,4096,1,35,232459,232459
4,32,4096,1,36,246291,246291
4,32,4096,1,37,242417,242417
4,32,4096,1,38,248583,248583
4,32,4096,1,39,247958,247958
4,32,4096,1,40,240334,240334
4,32,4096,1,41,241250,241250
4,32,4096,1,42,230042,230042
4,32,4096,1,43,227000,227000
4,32,4096,1,44,222333,222333
4,32,4096,1,45,216708,216708
4,32,4096,1,46,203708,203708
4,32,4096,1,47,199208,199208
4,32,4096,1,48,212167,212167
4,32,4096,1,49,213667,213667
4,32,4096,1,50,203250,203250
4,32,4096,1,51,196750,196750
4,32,4096,1,52,209792,209792
4,32,4096,1,53,216667,216667
4,32,4096,1,54,211500,211500
4,32,4096,1,55,206625,206625
4,32,4096,1,56,218084,218084
4,32,4096,1,57,211958,211958
4,32,4096,1,58,198958,198958
4,32,4096,1,59,190792,190792
4,32,4096,1,60,197500,197500
4,32,4096,1,61,206167,206167
4,32,4096,1,62,197209,197209
4,32,4096,1,63,188500,188500
4,32,4096,1,64,195000,195000
4,32,4096,1,65,205708,205708
4,32,4096,1,66,200167,200167
