# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=4 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
4,64,65536,1,0,367958,367958
4,64,65536,1,1,372416,372416
4,64,65536,1,2,376750,376750
4,64,65536,1,3,380458,380458
4,64,65536,1,4,384458,384458
4,64,65536,1,5,387667,387667
4,64,65536,1,6,392375,392375
4,64,65536,1,7,396125,396125
4,64,65536,1,8,400000,400000
4,64,65536,1,9,407333,407333
4,64,65536,1,10,412459,412459
4,64,65536,1,11,447292,447292
4,64,65536,1,12,504792,504792
4,64,65536,1,13,544542,544542
4,64,65536,1,14,552584,552584
4,64,65536,1,15,557083,557083
4,64,65536,1,16,562209,562209
4,64,65536,1,17,567250,567250
4,64,65536,1,18,572041,572041
4,64,65536,1,19,577500,577500
4,64,65536,1,20,581667,581667
4,64,65536,1,21,585125,585125
4,64,65536,1,22,585500,585500
4,64,65536,1,23,589333,589333
4,64,65536,1,24,571791,571791
4,64,65536,1,25,540791,540791
4,64,65536,1,26,510209,510209
4,64,65536,1,27,514041,514041
4,64,65536,1,28,511958,511958
4,64,65536,1,29,515166,515166
4,64,65536,1,30,519542,519542
4,64,65536,1,31,522625,522625
4,64,65536,1,32,525541,525541
4,64,65536,1,33,542083,542083
4,64,65536,1,34,545125,545125
4,64,65536,1,35,548958,548958
4,64,65536,1,36,553083,553083
4,64,65536,1,37,572000,572000
4,64,65536,1,38,577083,577083
4,64,65536,1,39,582042,582042
4,64,65536,1,40,593666,593666
4,64,65536,1,41,598792,598792
4,64,65536,1,42,603000,603000
4,64,65536,1,43,608042,608042
4,64,65536,1,44,612542,612542
4,64,65536,1,45,616958,616958
4,64,65536,1,46,621417,621417
4,64,65536,1,47,626042,626042
