# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=2 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
2,64,65536,1,0,1877916,1877916
2,64,65536,1,1,1885166,1885166
2,64,65536,1,2,1888167,1888167
2,64,65536,1,3,1891125,1891125
2,64,65536,1,4,1893833,1893833
2,64,65536,1,5,1896833,1896833
2,64,65536,1,6,1899709,1899709
2,64,65536,1,7,1902958,1902958
2,64,65536,1,8,1905583,1905583
2,64,65536,1,9,1908333,1908333
2,64,65536,1,10,1911416,1911416
2,64,65536,1,11,1914250,1914250
2,64,65536,1,12,1917041,1917041
2,64,65536,1,13,1920125,1920125
2,64,65536,1,14,1922834,1922834
2,64,65536,1,15,1925750,1925750
2,64,65536,1,16,1928750,1928750
2,64,65536,1,17,1931583,1931583
2,64,65536,1,18,1935000,1935000
2,64,65536,1,19,1935416,1935416
2,64,65536,1,20,1935583,1935583
2,64,65536,1,21,1935542,1935542
2,64,65536,1,22,1935958,1935958
2,64,65536,1,23,1936167,1936167
2,64,65536,1,24,1936541,1936541
2,64,65536,1,25,1942958,1942958
2,64,65536,1,26,1947792,1947792
2,64,65536,1,27,1949292,1949292
2,64,65536,1,28,1949667,1949667
2,64,65536,1,29,1950208,1950208
2,64,65536,1,30,1950209,1950209
2,64,65536,1,31,1950458,1950458
2,64,65536,1,32,1948334,1948334
2,64,65536,1,33,1948417,1948417
2,64,65536,1,34,1948542,1948542
2,64,65536,1,35,1948667,1948667
2,64,65536,1,36,1949125,1949125
2,64,65536,1,37,1949209,1949209
2,64,65536,1,38,1949458,1949458
2,64,65536,1,39,1949458,1949458
2,64,65536,1,40,1949583,1949583
2,64,65536,1,41,1949667,1949667
2,64,65536,1,42,1949792,1949792
2,64,65536,1,43,1949959,1949959
2,64,65536,1,44,1950250,1950250
2,64,65536,1,45,1950709,1950709
2,64,65536,1,46,1950792,1950792
2,64,65536,1,47,1950791,1950791
2,64,65536,1,48,1950708,1950708
2,64,65536,1,49,1951125,1951125
2,64,65536,1,50,1951417,1951417
2,64,65536,1,51,1951708,1951708
2,64,65536,1,52,1952000,1952000
2,64,65536,1,53,1952083,1952083
2,64,65536,1,54,1952292,1952292
2,64,65536,1,55,1952667,1952667
2,64,65536,1,56,1952875,1952875
2,64,65536,1,57,1953000,1953000
2,64,65536,1,58,1953292,1953292
2,64,65536,1,59,1953334,1953334
2,64,65536,1,60,1953667,1953667
2,64,65536,1,61,1945875,1945875
2,64,65536,1,62,1940500,1940500
2,64,65536,1,63,1937333,1937333
2,64,65536,1,64,1934500,1934500
2,64,65536,1,65,1931958,1931958
2,64,65536,1,66,1929167,1929167
2,64,65536,1,67,1926708,1926708
2,64,65536,1,68,1924000,1924000
2,64,65536,1,69,1921250,1921250
2,64,65536,1,70,1918667,1918667
2,64,65536,1,71,1915792,1915792
2,64,65536,1,72,1913250,1913250
2,64,65536,1,73,1911000,1911000
2,64,65536,1,74,1908333,1908333
2,64,65536,1,75,1905625,1905625
2,64,65536,1,76,1903208,1903208
2,64,65536,1,77,1900542,1900542
2,64,65536,1,78,1898167,1898167
2,64,65536,1,79,1895709,1895709
2,64,65536,1,80,1893208,1893208
2,64,65536,1,81,1890458,1890458
2,64,65536,1,82,1888209,1888209
2,64,65536,1,83,1887000,1887000
2,64,65536,1,84,1886917,1886917
2,64,65536,1,85,1886792,1886792
2,64,65536,1,86,1886959,1886959
2,64,65536,1,87,1887000,1887000
2,64,65536,1,88,1886875,1886875
2,64,65536,1,89,1882000,1882000
2,64,65536,1,90,1876958,1876958
2,64,65536,1,91,1875083,1875083
2,64,65536,1,92,1875083,1875083
2,64,65536,1,93,1874958,1874958
2,64,65536,1,94,1875708,1875708
2,64,65536,1,95,1875500,1875500
2,64,65536,1,96,1875291,1875291
2,64,65536,1,97,1875125,1875125
2,64,65536,1,98,1875250,1875250
2,64,65536,1,99,1875250,1875250
2,64,65536,1,100,1875208,1875208
2,64,65536,1,101,1875417,1875417
2,64,65536,1,102,1875542,1875542
2,64,65536,1,103,1875750,1875750
2,64,65536,1,104,1875750,1875750
2,64,65536,1,105,1875750,1875750
2,64,65536,1,106,1875834,1875834
2,64,65536,1,107,1875792,1875792
2,64,65536,1,108,1875791,1875791
2,64,65536,1,109,1875792,1875792
2,64,65536,1,110,1875584,1875584
2,64,65536,1,111,1876000,1876000
2,64,65536,1,112,1876417,1876417
2,64,65536,1,113,1876334,1876334
2,64,65536,1,114,1876208,1876208
2,64,65536,1,115,1876458,1876458
2,64,65536,1,116,1876417,1876417
2,64,65536,1,117,1876375,1876375
2,64,65536,1,118,1876708,1876708
2,64,65536,1,119,1876875,1876875
2,64,65536,1,120,1876792,1876792
2,64,65536,1,121,1876500,1876500
2,64,65536,1,122,1876625,1876625
2,64,65536,1,123,1876833,1876833
2,64,65536,1,124,1876750,1876750
2,64,65536,1,125,1876667,1876667
2,64,65536,1,126,1876583,1876583
2,64,65536,1,127,1877667,1877667
2,64,65536,1,128,1877542,1877542
2,64,65536,1,129,1877333,1877333
2,64,65536,1,130,1877208,1877208
2,64,65536,1,131,1877083,1877083
2,64,65536,1,132,1877166,1877166
2,64,65536,1,133,1877167,1877167
2,64,65536,1,134,1877167,1877167
2,64,65536,1,135,1877208,1877208
2,64,65536,1,136,1877167,1877167
2,64,65536,1,137,1877167,1877167
2,64,65536,1,138,1877084,1877084
2,64,65536,1,139,1877334,1877334
2,64,65536,1,140,1877416,1877416
2,64,65536,1,141,1877125,1877125
2,64,65536,1,142,1877250,1877250
2,64,65536,1,143,1877041,1877041
2,64,65536,1,144,1876875,1876875
2,64,65536,1,145,1877041,1877041
2,64,65536,1,146,1876833,1876833
2,64,65536,1,147,1876792,1876792
2,64,65536,1,148,1876833,1876833
2,64,65536,1,149,1876792,1876792
2,64,65536,1,150,1876542,1876542
2,64,65536,1,151,1876584,1876584
2,64,65536,1,152,1876459,1876459
2,64,65536,1,153,1876500,1876500
2,64,65536,1,154,1876792,1876792
2,64,65536,1,155,1876833,1876833
2,64,65536,1,156,1876791,1876791
2,64,65536,1,157,1876791,1876791
2,64,65536,1,158,1877542,1877542
2,64,65536,1,159,1877125,1877125
2,64,65536,1,160,1876875,1876875
2,64,65536,1,161,1876916,1876916
2,64,65536,1,162,1877083,1877083
2,64,65536,1,163,1877083,1877083
2,64,65536,1,164,1877292,1877292
2,64,65536,1,165,1877333,1877333
2,64,65536,1,166,1877500,1877500
2,64,65536,1,167,1877416,1877416
2,64,65536,1,168,1877500,1877500
2,64,65536,1,169,1877667,1877667
2,64,65536,1,170,1877583,1877583
2,64,65536,1,171,1877500,1877500
2,64,65536,1,172,1877834,1877834
2,64,65536,1,173,1877750,1877750
2,64,65536,1,174,1877667,1877667
2,64,65536,1,175,1877917,1877917
2,64,65536,1,176,1877917,1877917
