# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=1 message_bytes=32 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
1,32,65536,1,0,126042,126042
1,32,65536,1,1,124833,124833
1,32,65536,1,2,124500,124500
1,32,65536,1,3,125791,125791
1,32,65536,1,4,126833,126833
1,32,65536,1,5,128917,128917
1,32,65536,1,6,133375,133375
1,32,65536,1,7,137417,137417
1,32,65536,1,8,142084,142084
1,32,65536,1,9,143500,143500
1,32,65536,1,10,149542,149542
1,32,65536,1,11,153791,153791
1,32,65536,1,12,157000,157000
1,32,65536,1,13,158500,158500
1,32,65536,1,14,160167,160167
1,32,65536,1,15,162958,162958
1,32,65536,1,16,163417,163417
1,32,65536,1,17,163083,163083
1,32,65536,1,18,163167,163167
1,32,65536,1,19,161459,161459
1,32,65536,1,20,162291,162291
1,32,65536,1,21,162708,162708
1,32,65536,1,22,162500,162500
1,32,65536,1,23,162500,162500
1,32,65536,1,24,162125,162125
1,32,65536,1,25,160792,160792
1,32,65536,1,26,161041,161041
1,32,65536,1,27,159792,159792
1,32,65536,1,28,158667,158667
1,32,65536,1,29,156334,156334
1,32,65536,1,30,149583,149583
1,32,65536,1,31,149958,149958
1,32,65536,1,32,147916,147916
1,32,65536,1,33,149042,149042
1,32,65536,1,34,144000,144000
1,32,65536,1,35,143958,143958
1,32,65536,1,36,138916,138916
1,32,65536,1,37,139416,139416
1,32,65536,1,38,138041,138041
1,32,65536,1,39,136416,136416
1,32,65536,1,40,131125,131125
1,32,65536,1,41,130625,130625
1,32,65536,1,42,131833,131833
1,32,65536,1,43,131459,131459
1,32,65536,1,44,130750,130750
1,32,65536,1,45,131750,131750
1,32,65536,1,46,131292,131292
1,32,65536,1,47,131958,131958
1,32,65536,1,48,131042,131042
1,32,65536,1,49,130416,130416
1,32,65536,1,50,127667,127667
1,32,65536,1,51,123583,123583
1,32,65536,1,52,120791,120791
1,32,65536,1,53,118292,118292
1,32,65536,1,54,117208,117208
1,32,65536,1,55,117542,117542
