# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=3 message_bytes=16 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
3,16,65536,1,0,84,84
3,16,65536,1,1,209,209
3,16,65536,1,2,167,167
3,16,65536,1,3,209,209
3,16,65536,1,4,333,333
3,16,65536,1,5,625,625
3,16,65536,1,6,167,167
3,16,65536,1,7,333,333
3,16,65536,1,8,375,375
3,16,65536,1,9,542,542
3,16,65536,1,10,292,292
3,16,65536,1,11,458,458
3,16,65536,1,12,500,500
3,16,65536,1,13,833,833
3,16,65536,1,14,375,375
3,16,65536,1,15,583,583
3,16,65536,1,16,125,125
3,16,65536,1,17,83,83
3,16,65536,1,18,125,125
3,16,65536,1,19,542,542
3,16,65536,1,20,209,209
3,16,65536,1,21,417,417
3,16,65536,1,22,459,459
3,16,65536,1,23,667,667
3,16,65536,1,24,83,83
3,16,65536,1,25,208,208
3,16,65536,1,26,125,125
3,16,65536,1,27,459,459
3,16,65536,1,28,83,83
3,16,65536,1,29,458,458
3,16,65536,1,30,125,125
3,16,65536,1,31,1458,1458
3,16,65536,1,32,1792,1792
3,16,65536,1,33,3209,3209
3,16,65536,1,34,3542,3542
3,16,65536,1,35,4750,4750
3,16,65536,1,36,5042,5042
3,16,65536,1,37,2416,2416
3,16,65536,1,38,2792,2792
3,16,65536,1,39,4084,4084
3,16,65536,1,40,4542,4542
3,16,65536,1,41,5625,5625
3,16,65536,1,42,5875,5875
3,16,65536,1,43,7250,7250
3,16,65536,1,44,7416,7416
3,16,65536,1,45,8584,8584
3,16,65536,1,46,8958,8958
3,16,65536,1,47,10167,10167
3,16,65536,1,48,10625,10625
3,16,65536,1,49,11750,11750
3,16,65536,1,50,11875,11875
3,16,65536,1,51,13291,13291
3,16,65536,1,52,13792,13792
3,16,65536,1,53,15083,15083
3,16,65536,1,54,15166,15166
3,16,65536,1,55,16500,16500
3,16,65536,1,56,16833,16833
3,16,65536,1,57,17708,17708
3,16,65536,1,58,14167,14167
3,16,65536,1,59,15125,15125
3,16,65536,1,60,15375,15375
3,16,65536,1,61,16292,16292
3,16,65536,1,62,16833,16833
3,16,65536,1,63,17917,17917
3,16,65536,1,64,18125,18125
3,16,65536,1,65,19459,19459
3,16,65536,1,66,19541,19541
3,16,65536,1,67,25416,25416
3,16,65536,1,68,21875,21875
3,16,65536,1,69,11292,11292
3,16,65536,1,70,10292,10292
3,16,65536,1,71,6875,6875
3,16,65536,1,72,5709,5709
3,16,65536,1,73,4583,4583
3,16,65536,1,74,3250,3250
3,16,65536,1,75,2375,2375
3,16,65536,1,76,1042,1042
3,16,65536,1,77,83,83
3,16,65536,1,78,125,125
3,16,65536,1,79,15625,15625
3,16,65536,1,80,11042,11042
3,16,65536,1,81,8042,8042
3,16,65536,1,82,7292,7292
3,16,65536,1,83,2292,2292
3,16,65536,1,84,125,125
3,16,65536,1,85,125,125
3,16,65536,1,86,9292,9292
3,16,65536,1,87,5750,5750
3,16,65536,1,88,4584,4584
3,16,65536,1,89,3709,3709
3,16,65536,1,90,3667,3667
3,16,65536,1,91,3667,3667
3,16,65536,1,92,3666,3666
3,16,65536,1,93,3792,3792
3,16,65536,1,94,3708,3708
3,16,65536,1,95,2541,2541
3,16,65536,1,96,1542,1542
3,16,65536,1,97,208,208
3,16,65536,1,98,125,125
3,16,65536,1,99,84,84
3,16,65536,1,100,83,83
3,16,65536,1,101,42,42
3,16,65536,1,102,83,83
3,16,65536,1,103,84,84
3,16,65536,1,104,83,83
3,16,65536,1,105,83,83
3,16,65536,1,106,83,83
3,16,65536,1,107,125,125
3,16,65536,1,108,83,83
3,16,65536,1,109,84,84
3,16,65536,1,110,83,83
3,16,65536,1,111,250,250
3,16,65536,1,112,83,83
3,16,65536,1,113,41,41
3,16,65536,1,114,83,83
3,16,65536,1,115,125,125
3,16,65536,1,116,83,83
3,16,65536,1,117,83,83
3,16,65536,1,118,83,83
3,16,65536,1,119,125,125
3,16,65536,1,120,208,208
3,16,65536,1,121,417,417
3,16,65536,1,122,125,125
3,16,65536,1,123,84,84
3,16,65536,1,124,83,83
