# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=2 message_bytes=64 capacity=4096 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
2,64,4096,1,0,127833,127833
2,64,4096,1,1,127875,127875
2,64,4096,1,2,127625,127625
2,64,4096,1,3,127000,127000
2,64,4096,1,4,126333,126333
2,64,4096,1,5,125958,125958
2,64,4096,1,6,125750,125750
2,64,4096,1,7,125917,125917
2,64,4096,1,8,126209,126209
2,64,4096,1,9,126000,126000
2,64,4096,1,10,126875,126875
2,64,4096,1,11,127375,127375
2,64,4096,1,12,127541,127541
2,64,4096,1,13,127792,127792
2,64,4096,1,14,128583,128583
2,64,4096,1,15,128250,128250
2,64,4096,1,16,128709,128709
2,64,4096,1,17,128708,128708
2,64,4096,1,18,128375,128375
2,64,4096,1,19,128625,128625
2,64,4096,1,20,128583,128583
2,64,4096,1,21,128791,128791
2,64,4096,1,22,128333,128333
2,64,4096,1,23,127375,127375
2,64,4096,1,24,126958,126958
2,64,4096,1,25,126250,126250
2,64,4096,1,26,126208,126208
2,64,4096,1,27,126250,126250
2,64,4096,1,28,127209,127209
2,64,4096,1,29,127625,127625
2,64,4096,1,30,128291,128291
2,64,4096,1,31,127542,127542
2,64,4096,1,32,126625,126625
2,64,4096,1,33,126125,126125
2,64,4096,1,34,126125,126125
2,64,4096,1,35,125709,125709
2,64,4096,1,36,126042,126042
2,64,4096,1,37,126042,126042
2,64,4096,1,38,125708,125708
2,64,4096,1,39,125833,125833
2,64,4096,1,40,126042,126042
2,64,4096,1,41,126125,126125
2,64,4096,1,42,126750,126750
2,64,4096,1,43,127000,127000
2,64,4096,1,44,127541,127541
2,64,4096,1,45,128042,128042
2,64,4096,1,46,127708,127708
2,64,4096,1,47,127750,127750
2,64,4096,1,48,127291,127291
2,64,4096,1,49,126917,126917
2,64,4096,1,50,127208,127208
2,64,4096,1,51,127208,127208
2,64,4096,1,52,127750,127750
2,64,4096,1,53,128209,128209
2,64,4096,1,54,128167,128167
2,64,4096,1,55,127209,127209
2,64,4096,1,56,126542,126542
2,64,4096,1,57,125791,125791
2,64,4096,1,58,125375,125375
2,64,4096,1,59,125750,125750
2,64,4096,1,60,126000,126000
2,64,4096,1,61,126333,126333
2,64,4096,1,62,128958,128958
2,64,4096,1,63,129958,129958
2,64,4096,1,64,130000,130000
2,64,4096,1,65,129666,129666
2,64,4096,1,66,128166,128166
2,64,4096,1,67,126583,126583
2,64,4096,1,68,126791,126791
2,64,4096,1,69,127333,127333
2,64,4096,1,70,128375,128375
2,64,4096,1,71,128584,128584
2,64,4096,1,72,132291,132291
2,64,4096,1,73,135958,135958
2,64,4096,1,74,135250,135250
2,64,4096,1,75,134542,134542
2,64,4096,1,76,130709,130709
2,64,4096,1,77,126500,126500
2,64,4096,1,78,126750,126750
2,64,4096,1,79,126541,126541
2,64,4096,1,80,126417,126417
2,64,4096,1,81,126458,126458
2,64,4096,1,82,126583,126583
2,64,4096,1,83,126625,126625
2,64,4096,1,84,127291,127291
2,64,4096,1,85,127875,127875
2,64,4096,1,86,128541,128541
2,64,4096,1,87,128000,128000
2,64,4096,1,88,127375,127375
2,64,4096,1,89,127042,127042
2,64,4096,1,90,126666,126666
2,64,4096,1,91,126500,126500
2,64,4096,1,92,126542,126542
2,64,4096,1,93,126542,126542
2,64,4096,1,94,126542,126542
2,64,4096,1,95,126750,126750
2,64,4096,1,96,126792,126792
2,64,4096,1,97,126709,126709
2,64,4096,1,98,126833,126833
2,64,4096,1,99,126833,126833
2,64,4096,1,100,126708,126708
2,64,4096,1,101,126583,126583
2,64,4096,1,102,126750,126750
2,64,4096,1,103,126584,126584
2,64,4096,1,104,126542,126542
2,64,4096,1,105,126916,126916
2,64,4096,1,106,126708,126708
2,64,4096,1,107,127125,127125
2,64,4096,1,108,127541,127541
2,64,4096,1,109,127708,127708
2,64,4096,1,110,128375,128375
2,64,4096,1,111,128166,128166
2,64,4096,1,112,127666,127666
2,64,4096,1,113,127458,127458
2,64,4096,1,114,127042,127042
2,64,4096,1,115,126375,126375
2,64,4096,1,116,126208,126208
2,64,4096,1,117,126292,126292
2,64,4096,1,118,126208,126208
2,64,4096,1,119,126083,126083
2,64,4096,1,120,126167,126167
2,64,4096,1,121,126000,126000
2,64,4096,1,122,126750,126750
2,64,4096,1,123,127000,127000
2,64,4096,1,124,127541,127541
2,64,4096,1,125,127875,127875
2,64,4096,1,126,128334,128334
2,64,4096,1,127,128042,128042
2,64,4096,1,128,127709,127709
2,64,4096,1,129,127208,127208
2,64,4096,1,130,126875,126875
2,64,4096,1,131,126792,126792
2,64,4096,1,132,126541,126541
2,64,4096,1,133,126625,126625
2,64,4096,1,134,126625,126625
2,64,4096,1,135,126583,126583
2,64,4096,1,136,126125,126125
2,64,4096,1,137,126125,126125
2,64,4096,1,138,126333,126333
2,64,4096,1,139,126333,126333
2,64,4096,1,140,126625,126625
2,64,4096,1,141,126541,126541
2,64,4096,1,142,126500,126500
2,64,4096,1,143,126750,126750
2,64,4096,1,144,126792,126792
2,64,4096,1,145,128084,128084
2,64,4096,1,146,128208,128208
2,64,4096,1,147,128416,128416
2,64,4096,1,148,128792,128792
2,64,4096,1,149,128125,128125
2,64,4096,1,150,128459,128459
2,64,4096,1,151,128375,128375
2,64,4096,1,152,128292,128292
2,64,4096,1,153,128500,128500
2,64,4096,1,154,128542,128542
2,64,4096,1,155,128292,128292
2,64,4096,1,156,127708,127708
2,64,4096,1,157,126958,126958
2,64,4096,1,158,126750,126750
2,64,4096,1,159,126417,126417
2,64,4096,1,160,126625,126625
2,64,4096,1,161,127042,127042
2,64,4096,1,162,127333,127333
2,64,4096,1,163,126750,126750
2,64,4096,1,164,126417,126417
2,64,4096,1,165,126333,126333
2,64,4096,1,166,126459,126459
2,64,4096,1,167,126916,126916
2,64,4096,1,168,127375,127375
2,64,4096,1,169,127750,127750
2,64,4096,1,170,128250,128250
2,64,4096,1,171,127458,127458
2,64,4096,1,172,127208,127208
2,64,4096,1,173,127125,127125
2,64,4096,1,174,126875,126875
2,64,4096,1,175,127209,127209
2,64,4096,1,176,127167,127167
2,64,4096,1,177,126625,126625
2,64,4096,1,178,126750,126750
2,64,4096,1,179,126250,126250
2,64,4096,1,180,126166,126166
2,64,4096,1,181,126375,126375
2,64,4096,1,182,126625,126625
2,64,4096,1,183,126458,126458
2,64,4096,1,184,126208,126208
2,64,4096,1,185,126500,126500
2,64,4096,1,186,126750,126750
2,64,4096,1,187,126792,126792
2,64,4096,1,188,127208,127208
2,64,4096,1,189,126791,126791
2,64,4096,1,190,127708,127708
2,64,4096,1,191,126417,126417
2,64,4096,1,192,125959,125959
2,64,4096,1,193,125458,125458
2,64,4096,1,194,125125,125125
2,64,4096,1,195,125209,125209
2,64,4096,1,196,125583,125583
2,64,4096,1,197,126000,126000
2,64,4096,1,198,127000,127000
2,64,4096,1,199,126792,126792
2,64,4096,1,200,126500,126500
2,64,4096,1,201,126375,126375
2,64,4096,1,202,126708,126708
2,64,4096,1,203,126959,126959
2,64,4096,1,204,127458,127458
2,64,4096,1,205,128209,128209
2,64,4096,1,206,128875,128875
2,64,4096,1,207,127625,127625
2,64,4096,1,208,126959,126959
2,64,4096,1,209,126083,126083
2,64,4096,1,210,125583,125583
2,64,4096,1,211,124750,124750
2,64,4096,1,212,124750,124750
2,64,4096,1,213,124500,124500
2,64,4096,1,214,125208,125208
2,64,4096,1,215,126041,126041
2,64,4096,1,216,127208,127208
2,64,4096,1,217,127459,127459
2,64,4096,1,218,127750,127750
2,64,4096,1,219,127459,127459
2,64,4096,1,220,127542,127542
2,64,4096,1,221,127958,127958
2,64,4096,1,222,131166,131166
2,64,4096,1,223,132708,132708
2,64,4096,1,224,132041,132041
2,64,4096,1,225,134334,134334
2,64,4096,1,226,136833,136833
2,64,4096,1,227,140542,140542
2,64,4096,1,228,142917,142917
2,64,4096,1,229,144041,144041
2,64,4096,1,230,144083,144083
2,64,4096,1,231,141250,141250
2,64,4096,1,232,139458,139458
2,64,4096,1,233,135375,135375
2,64,4096,1,234,130000,130000
2,64,4096,1,235,127459,127459
2,64,4096,1,236,126500,126500
2,64,4096,1,237,126500,126500
2,64,4096,1,238,126708,126708
2,64,4096,1,239,127041,127041
2,64,4096,1,240,127625,127625
2,64,4096,1,241,127584,127584
2,64,4096,1,242,127708,127708
2,64,4096,1,243,127417,127417
2,64,4096,1,244,126375,126375
2,64,4096,1,245,126583,126583
2,64,4096,1,246,126625,126625
2,64,4096,1,247,126500,126500
2,64,4096,1,248,126708,126708
2,64,4096,1,249,127000,127000
2,64,4096,1,250,126584,126584
2,64,4096,1,251,126583,126583
2,64,4096,1,252,126333,126333
2,64,4096,1,253,125875,125875
2,64,4096,1,254,125958,125958
2,64,4096,1,255,126250,126250
2,64,4096,1,256,126458,126458
2,64,4096,1,257,127041,127041
2,64,4096,1,258,127375,127375
2,64,4096,1,259,127459,127459
2,64,4096,1,260,126875,126875
2,64,4096,1,261,126500,126500
2,64,4096,1,262,126375,126375
2,64,4096,1,263,125625,125625
2,64,4096,1,264,125625,125625
2,64,4096,1,265,126125,126125
2,64,4096,1,266,125875,125875
2,64,4096,1,267,126792,126792
2,64,4096,1,268,127292,127292
2,64,4096,1,269,128208,128208
2,64,4096,1,270,128584,128584
2,64,4096,1,271,129375,129375
2,64,4096,1,272,129541,129541
2,64,4096,1,273,129083,129083
2,64,4096,1,274,129125,129125
2,64,4096,1,275,128875,128875
2,64,4096,1,276,128708,128708
2,64,4096,1,277,128166,128166
2,64,4096,1,278,127792,127792
2,64,4096,1,279,127625,127625
2,64,4096,1,280,127792,127792
2,64,4096,1,281,128583,128583
2,64,4096,1,282,128917,128917
2,64,4096,1,283,128959,128959
2,64,4096,1,284,128833,128833
2,64,4096,1,285,128750,128750
2,64,4096,1,286,128625,128625
2,64,4096,1,287,128791,128791
2,64,4096,1,288,128625,128625
2,64,4096,1,289,128333,128333
2,64,4096,1,290,128042,128042
2,64,4096,1,291,127458,127458
2,64,4096,1,292,127375,127375
2,64,4096,1,293,127625,127625
2,64,4096,1,294,127667,127667
2,64,4096,1,295,127750,127750
2,64,4096,1,296,127917,127917
2,64,4096,1,297,127417,127417
2,64,4096,1,298,127625,127625
2,64,4096,1,299,127750,127750
2,64,4096,1,300,127667,127667
2,64,4096,1,301,127833,127833
2,64,4096,1,302,127916,127916
2,64,4096,1,303,127709,127709
2,64,4096,1,304,127584,127584
2,64,4096,1,305,127500,127500
2,64,4096,1,306,127542,127542
2,64,4096,1,307,127833,127833
2,64,4096,1,308,128250,128250
2,64,4096,1,309,128459,128459
2,64,4096,1,310,129083,129083
2,64,4096,1,311,128917,128917
2,64,4096,1,312,128834,128834
2,64,4096,1,313,128500,128500
2,64,4096,1,314,128042,128042
2,64,4096,1,315,127708,127708
2,64,4096,1,316,126959,126959
2,64,4096,1,317,126667,126667
2,64,4096,1,318,126667,126667
2,64,4096,1,319,129917,129917
2,64,4096,1,320,131875,131875
2,64,4096,1,321,131583,131583
2,64,4096,1,322,131666,131666
2,64,4096,1,323,128208,128208
2,64,4096,1,324,126250,126250
2,64,4096,1,325,126208,126208
2,64,4096,1,326,126208,126208
2,64,4096,1,327,126667,126667
2,64,4096,1,328,126542,126542
2,64,4096,1,329,126708,126708
2,64,4096,1,330,127167,127167
2,64,4096,1,331,128042,128042
2,64,4096,1,332,128125,128125
2,64,4096,1,333,128250,128250
2,64,4096,1,334,128667,128667
2,64,4096,1,335,128375,128375
2,64,4096,1,336,127917,127917
2,64,4096,1,337,127625,127625
2,64,4096,1,338,127083,127083
2,64,4096,1,339,127083,127083
2,64,4096,1,340,127375,127375
2,64,4096,1,341,127666,127666
2,64,4096,1,342,128250,128250
2,64,4096,1,343,128958,128958
2,64,4096,1,344,128750,128750
2,64,4096,1,345,128625,128625
2,64,4096,1,346,128375,128375
2,64,4096,1,347,128208,128208
2,64,4096,1,348,127583,127583
2,64,4096,1,349,127042,127042
2,64,4096,1,350,126500,126500
2,64,4096,1,351,126125,126125
2,64,4096,1,352,126458,126458
2,64,4096,1,353,126459,126459
2,64,4096,1,354,127083,127083
2,64,4096,1,355,127500,127500
2,64,4096,1,356,127417,127417
2,64,4096,1,357,127625,127625
2,64,4096,1,358,127333,127333
2,64,4096,1,359,127542,127542
2,64,4096,1,360,127916,127916
2,64,4096,1,361,129083,129083
2,64,4096,1,362,129750,129750
2,64,4096,1,363,129375,129375
2,64,4096,1,364,129125,129125
2,64,4096,1,365,128000,128000
2,64,4096,1,366,127292,127292
2,64,4096,1,367,126500,126500
2,64,4096,1,368,126416,126416
2,64,4096,1,369,130167,130167
2,64,4096,1,370,130916,130916
2,64,4096,1,371,130750,130750
2,64,4096,1,372,132125,132125
2,64,4096,1,373,133916,133916
2,64,4096,1,374,133708,133708
2,64,4096,1,375,134375,134375
2,64,4096,1,376,133209,133209
2,64,4096,1,377,128208,128208
2,64,4096,1,378,128625,128625
2,64,4096,1,379,128750,128750
2,64,4096,1,380,128916,128916
2,64,4096,1,381,129042,129042
2,64,4096,1,382,129167,129167
2,64,4096,1,383,128792,128792
2,64,4096,1,384,128084,128084
2,64,4096,1,385,127208,127208
2,64,4096,1,386,126084,126084
2,64,4096,1,387,125334,125334
2,64,4096,1,388,125334,125334
2,64,4096,1,389,125458,125458
2,64,4096,1,390,125709,125709
2,64,4096,1,391,126333,126333
2,64,4096,1,392,126083,126083
2,64,4096,1,393,126334,126334
2,64,4096,1,394,126125,126125
2,64,4096,1,395,125917,125917
2,64,4096,1,396,125875,125875
2,64,4096,1,397,125667,125667
2,64,4096,1,398,125958,125958
2,64,4096,1,399,126458,126458
2,64,4096,1,400,126542,126542
2,64,4096,1,401,126542,126542
2,64,4096,1,402,126250,126250
2,64,4096,1,403,125958,125958
2,64,4096,1,404,125709,125709
2,64,4096,1,405,126291,126291
2,64,4096,1,406,126667,126667
2,64,4096,1,407,127375,127375
2,64,4096,1,408,127583,127583
2,64,4096,1,409,127959,127959
2,64,4096,1,410,128416,128416
2,64,4096,1,411,128667,128667
2,64,4096,1,412,129708,129708
2,64,4096,1,413,129583,129583
2,64,4096,1,414,129583,129583
2,64,4096,1,415,129375,129375
2,64,4096,1,416,128500,128500
2,64,4096,1,417,128541,128541
2,64,4096,1,418,128416,128416
2,64,4096,1,419,127875,127875
2,64,4096,1,420,127583,127583
2,64,4096,1,421,130584,130584
2,64,4096,1,422,137625,137625
2,64,4096,1,423,137875,137875
2,64,4096,1,424,137417,137417
2,64,4096,1,425,132709,132709
2,64,4096,1,426,125208,125208
2,64,4096,1,427,124958,124958
2,64,4096,1,428,125084,125084
2,64,4096,1,429,125333,125333
2,64,4096,1,430,125791,125791
2,64,4096,1,431,126834,126834
2,64,4096,1,432,127083,127083
2,64,4096,1,433,127250,127250
2,64,4096,1,434,127000,127000
2,64,4096,1,435,127375,127375
2,64,4096,1,436,127417,127417
2,64,4096,1,437,130500,130500
2,64,4096,1,438,134125,134125
2,64,4096,1,439,134042,134042
2,64,4096,1,440,134209,134209
2,64,4096,1,441,131583,131583
2,64,4096,1,442,128042,128042
2,64,4096,1,443,128334,128334
2,64,4096,1,444,133750,133750
2,64,4096,1,445,135625,135625
2,64,4096,1,446,135583,135583
2,64,4096,1,447,135792,135792
2,64,4096,1,448,130958,130958
2,64,4096,1,449,128792,128792
2,64,4096,1,450,129375,129375
2,64,4096,1,451,129708,129708
2,64,4096,1,452,128083,128083
2,64,4096,1,453,127417,127417
2,64,4096,1,454,126500,126500
2,64,4096,1,455,125875,125875
2,64,4096,1,456,125458,125458
2,64,4096,1,457,125542,125542
2,64,4096,1,458,125584,125584
2,64,4096,1,459,126000,126000
2,64,4096,1,460,125959,125959
2,64,4096,1,461,125791,125791
2,64,4096,1,462,126125,126125
2,64,4096,1,463,127000,127000
2,64,4096,1,464,126875,126875
2,64,4096,1,465,126750,126750
2,64,4096,1,466,126875,126875
2,64,4096,1,467,127750,127750
2,64,4096,1,468,127375,127375
2,64,4096,1,469,127250,127250
2,64,4096,1,470,126542,126542
2,64,4096,1,471,126167,126167
