# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=1 message_bytes=64 capacity=1024 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
1,64,1024,1,0,40458,40458
1,64,1024,1,1,31833,31833
1,64,1024,1,2,31625,31625
1,64,1024,1,3,31834,31834
1,64,1024,1,4,32084,32084
1,64,1024,1,5,31959,31959
1,64,1024,1,6,32042,32042
1,64,1024,1,7,32208,32208
1,64,1024,1,8,32542,32542
1,64,1024,1,9,32125,32125
1,64,1024,1,10,31708,31708
1,64,1024,1,11,31417,31417
1,64,1024,1,12,31459,31459
1,64,1024,1,13,30958,30958
1,64,1024,1,14,30833,30833
1,64,1024,1,15,31459,31459
1,64,1024,1,16,31417,31417
1,64,1024,1,17,31458,31458
1,64,1024,1,18,31208,31208
1,64,1024,1,19,31250,31250
1,64,1024,1,20,31417,31417
1,64,1024,1,21,31417,31417
1,64,1024,1,22,31000,31000
1,64,1024,1,23,31042,31042
1,64,1024,1,24,33000,33000
1,64,1024,1,25,25417,25417
1,64,1024,1,26,37250,37250
1,64,1024,1,27,30250,30250
1,64,1024,1,28,30959,30959
1,64,1024,1,29,31375,31375
1,64,1024,1,30,31083,31083
1,64,1024,1,31,31042,31042
1,64,1024,1,32,31583,31583
1,64,1024,1,33,29917,29917
1,64,1024,1,34,28791,28791
1,64,1024,1,35,28667,28667
1,64,1024,1,36,28333,28333
1,64,1024,1,37,28125,28125
1,64,1024,1,38,27417,27417
1,64,1024,1,39,28625,28625
1,64,1024,1,40,28792,28792
1,64,1024,1,41,28417,28417
1,64,1024,1,42,27833,27833
1,64,1024,1,43,28666,28666
1,64,1024,1,44,28500,28500
1,64,1024,1,45,27375,27375
1,64,1024,1,46,27792,27792
1,64,1024,1,47,28416,28416
1,64,1024,1,48,28792,28792
1,64,1024,1,49,28208,28208
1,64,1024,1,50,27875,27875
1,64,1024,1,51,28042,28042
1,64,1024,1,52,27667,27667
1,64,1024,1,53,28750,28750
1,64,1024,1,54,28375,28375
1,64,1024,1,55,28042,28042
1,64,1024,1,56,28459,28459
1,64,1024,1,57,28292,28292
1,64,1024,1,58,28291,28291
1,64,1024,1,59,28750,28750
1,64,1024,1,60,28459,28459
1,64,1024,1,61,28542,28542
1,64,1024,1,62,28750,28750
1,64,1024,1,63,28833,28833
1,64,1024,1,64,28084,28084
1,64,1024,1,65,28708,28708
1,64,1024,1,66,28750,28750
1,64,1024,1,67,28500,28500
1,64,1024,1,68,28292,28292
1,64,1024,1,69,27625,27625
