# Experiment 02 Phase 4 — RAW SAMPLED LATENCIES, one row per sample.
# measured quantity = producer_ready -> consumer_received (std::chrono::steady_clock).
# It INCLUDES the producer's retry/backpressure wait, the queue's release/acquire
# synchronization, the payload copy and the consumer's empty-retry loop. It is NOT
# pure queue residence time, and it is NOT a per-call queue cost.
# queue=SpscSeparatedBaselineRingBuffer (separated cursors, baseline remote cursor loads, no remote-cursor cache)
# session=1 message_bytes=64 capacity=65536 messages=10000000 settling_prefix=100000 sample_interval=1021 warmup_reps=1 measured_reps=5
# Every distribution here is PER REPETITION. No repetition is pooled into another.
# latency_ticks is the RAW steady_clock duration count, unrounded. latency_ns is
# ticks * 1, an EXACT integer conversion (the build fails if the period does
# not divide into whole nanoseconds), so latency_ns is never a rounded latency.
# This file is written only after every thread has joined; nothing in the timed
# transfer performs I/O.
session,message_bytes,capacity,repetition,sample_index,latency_ticks,latency_ns
1,64,65536,1,0,337250,337250
1,64,65536,1,1,339792,339792
1,64,65536,1,2,341750,341750
1,64,65536,1,3,343959,343959
1,64,65536,1,4,345791,345791
1,64,65536,1,5,349209,349209
1,64,65536,1,6,352708,352708
1,64,65536,1,7,356250,356250
1,64,65536,1,8,359833,359833
1,64,65536,1,9,363292,363292
1,64,65536,1,10,367042,367042
1,64,65536,1,11,369875,369875
1,64,65536,1,12,373083,373083
1,64,65536,1,13,376583,376583
1,64,65536,1,14,380083,380083
1,64,65536,1,15,383625,383625
1,64,65536,1,16,386792,386792
1,64,65536,1,17,389875,389875
1,64,65536,1,18,393667,393667
1,64,65536,1,19,397292,397292
1,64,65536,1,20,401042,401042
1,64,65536,1,21,404458,404458
1,64,65536,1,22,407458,407458
1,64,65536,1,23,410750,410750
1,64,65536,1,24,413583,413583
1,64,65536,1,25,416833,416833
1,64,65536,1,26,420041,420041
1,64,65536,1,27,423750,423750
1,64,65536,1,28,426292,426292
1,64,65536,1,29,428916,428916
1,64,65536,1,30,431500,431500
1,64,65536,1,31,434167,434167
1,64,65536,1,32,437417,437417
1,64,65536,1,33,440000,440000
